time,position_x,position_y,position_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w,joint_LW_J_Pitch,joint_RW_J_Pitch,joint_LW_J_Flap,joint_RW_J_Flap
0.214,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.045,-0.777651,1.045,0.777784
0.215,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.0275,-0.778668,1.0275,0.778782
0.216,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.01,-0.778974,1.01,0.77907
0.217,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.992498,-0.778678,0.992498,0.778763
0.218,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.974998,-0.777802,0.974998,0.777877
0.219,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.957498,-0.77637,0.957498,0.776425
0.22,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.939998,-0.774389,0.939998,0.774425
0.221,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.922498,-0.771864,0.922498,0.771892
0.222,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.904998,-0.768822,0.904998,0.768841
0.223,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.887498,-0.765284,0.887498,0.765288
0.224,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.869998,-0.761261,0.869998,0.761248
0.225,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.852498,-0.756766,0.852498,0.75674
0.226,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.834998,-0.75181,0.834998,0.751777
0.227,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.817498,-0.746417,0.817498,0.746377
0.228,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.799998,-0.74061,0.799998,0.740554
0.229,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.782498,-0.734396,0.782498,0.734327
0.23,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.764998,-0.727785,0.764998,0.727711
0.231,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.747498,-0.7208,0.747498,0.720721
0.232,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.729998,-0.713459,0.729998,0.713374
0.233,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-0.712498,-0.705781,0.712498,0.705685
